file,facility_code,date_opened,facility_type,ownership,OPD...Outpatient.Services,IMCI...Integrated.Management.of,Nutritional.Counseling,Minor.Surgical.Interventions,mRDT...Rapid.Diagnostic.Tests,First.Line.Treatment,STI...Management.of.Sexually.Transmitted.Illness,VCT...Voluntary.Counseling.and.Testing,PITC...Provider.Initiated.Testing.And.Counseling,PMTCT...ANC,PMTCT...Maternity,VMMC...Voluntary.Medical.Male.Circumcision.Services,Dispensing.Room,Antenatal.Care,Postnatal.Care,BEmOC...Basic.Emergency.Obstetric.Care,Vaccination,IMM.BASIC...Basic.Immunization
facility_107510-0.pdf,107510-0,1947-01-07,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_107511-8.pdf,107511-8,2019-02-20,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107512-6.pdf,107512-6,2014-04-25,Dispensary,"Public, LGA : LGA",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_107513-4.pdf,107513-4,2011-01-07,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_107515-9.pdf,107515-9,1968-07-01,Dispensary,"Public, LGA : LGA Public",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107516-7.pdf,107516-7,1984-07-06,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107517-5.pdf,107517-5,1959-06-12,Regional Referral Hospital,"Public, MoH : MoH",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107518-3.pdf,107518-3,1997-09-05,Dispensary,"Public, Military : JKT",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_107519-1.pdf,107519-1,1952-01-07,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107521-7.pdf,107521-7,1970-01-01,Dispensary,"Public, LGA : LGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107523-3.pdf,107523-3,1977-01-07,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107524-1.pdf,107524-1,2014-04-28,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_107525-8.pdf,107525-8,1997-12-04,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107526-6.pdf,107526-6,1992-07-19,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107527-4.pdf,107527-4,2010-07-06,Dispensary,"Public, LGA : LGA Public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107528-2.pdf,107528-2,2013-03-07,PolyClinic,"Private, For Profit : DR. ALYKHAN",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107529-0.pdf,107529-0,1970-01-01,Dispensary,"Private, For Profit : Somo enterprises ltd",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_107530-8.pdf,107530-8,1969-01-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107531-6.pdf,107531-6,1970-01-01,Dispensary,"Public, LGA : Muheza DC",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107534-0.pdf,107534-0,1970-01-01,Dispensary,"Public, LGA : Government",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107535-7.pdf,107535-7,1980-05-05,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107536-5.pdf,107536-5,2003-01-01,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107537-3.pdf,107537-3,1970-01-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107538-1.pdf,107538-1,2008-03-07,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_107539-9.pdf,107539-9,2014-01-01,Dispensary,"Public, LGA : LGA",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_107540-7.pdf,107540-7,1970-01-01,Dispensary,"Public, LGA : LGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107541-5.pdf,107541-5,1999-10-10,Hospital at District Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_107542-3.pdf,107542-3,1970-01-01,Health Center,"Public, LGA : DED - KILINDI",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107543-1.pdf,107543-1,1964-07-01,Regional Referral Hospital,"Public, MoH : MoH",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107545-6.pdf,107545-6,1974-11-13,Dispensary,"Public, LGA : LGA",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107546-4.pdf,107546-4,1989-07-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107547-2.pdf,107547-2,1956-10-07,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107548-0.pdf,107548-0,2018-07-22,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107549-8.pdf,107549-8,1975-07-01,Dispensary,"Public, Prisons : Prison",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107550-6.pdf,107550-6,1979-01-08,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107551-4.pdf,107551-4,1988-08-12,Dispensary,"Public, LGA : LGA",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
facility_107553-0.pdf,107553-0,1990-07-15,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_107554-8.pdf,107554-8,2008-09-22,Medical Clinic,"Private, NGOs : Health Education and",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107555-5.pdf,107555-5,1982-03-13,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_107556-3.pdf,107556-3,1998-07-01,Dispensary,"Public, LGA : LGA",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
facility_107558-9.pdf,107558-9,1987-01-31,Health Center,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
facility_107563-9.pdf,107563-9,2015-02-11,Health Center,"Private, For Profit : ESILY JOHN",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_107564-7.pdf,107564-7,1970-01-01,Health Center,"Private, Faith Based Organization (FBO) :",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107565-4.pdf,107565-4,2011-10-11,Maternity Home,"Private, Faith Based Organization (FBO)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107568-8.pdf,107568-8,2010-07-15,Dispensary,"Private, Faith Based Organization (FBO)",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
facility_107569-6.pdf,107569-6,2013-12-05,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107570-4.pdf,107570-4,2025-02-27,Health Center,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
facility_107571-2.pdf,107571-2,2024-08-21,Hospital at Regional Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107572-0.pdf,107572-0,2005-01-07,Health Center,"Private, Faith Based Organization (FBO)",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107574-6.pdf,107574-6,2010-01-07,Dispensary,"Private, Faith Based Organization (FBO) :",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107576-1.pdf,107576-1,2020-06-20,Dispensary,"Private, For Profit : Dr. Jeff P. Manyala",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_107577-9.pdf,107577-9,1990-11-06,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107578-7.pdf,107578-7,1997-09-06,Health Center,"Private, Faith Based Organization (FBO)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107579-5.pdf,107579-5,2004-01-07,Dispensary,"Private, Faith Based Organization (FBO) :",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107580-3.pdf,107580-3,1970-01-01,Health Center,"Private, Faith Based Organization (FBO)",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107581-1.pdf,107581-1,1997-06-09,Hospital at District Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107585-2.pdf,107585-2,2024-12-07,Hospital at Regional Level,"Private, Faith Based Organization (FBO)",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107586-0.pdf,107586-0,1970-01-01,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_107588-6.pdf,107588-6,1989-05-15,Hospital at Regional Level,"Private, Faith Based Organization (FBO)",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
facility_107590-2.pdf,107590-2,2004-08-14,Hospital at District Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107591-0.pdf,107591-0,2006-12-06,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107594-4.pdf,107594-4,2007-01-10,Dispensary,"Private, Faith Based Organization (FBO) :",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107595-1.pdf,107595-1,1970-01-01,Health Center,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107597-7.pdf,107597-7,1970-01-01,Hospital at District Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107598-5.pdf,107598-5,1996-10-09,Dispensary,"Private, For Profit : JOSEPH ELIAS",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107600-9.pdf,107600-9,2015-07-07,Hospital at District Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107603-3.pdf,107603-3,1970-01-01,Health Center,"Private, Faith Based Organization (FBO)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107605-8.pdf,107605-8,2014-01-01,Dispensary,"Private, For Profit : DR. LONGINUS",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107606-6.pdf,107606-6,2004-11-05,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107616-5.pdf,107616-5,1970-01-01,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
facility_107617-3.pdf,107617-3,2008-02-02,Health Center,"Private, Company/Business Name : ST",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_107618-1.pdf,107618-1,2007-05-02,Health Center,"Private, Faith Based Organization (FBO)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
facility_107619-9.pdf,107619-9,2016-02-15,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
facility_107622-3.pdf,107622-3,1970-01-01,Dispensary,"Private, Faith Based Organization (FBO) :",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
facility_107623-1.pdf,107623-1,2013-12-20,Dispensary,"Private, For Profit :",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_107625-6.pdf,107625-6,1999-03-04,Health Center,"Private, Faith Based Organization (FBO) :",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107627-2.pdf,107627-2,1970-01-01,Dispensary,"Private, Faith Based Organization (FBO) :",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107634-8.pdf,107634-8,2013-07-01,Health Center,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_107637-1.pdf,107637-1,1970-01-01,Health Center,"Private, For Profit :",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107641-3.pdf,107641-3,1997-07-01,Health Center,"Private, Faith Based Organization (FBO)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107642-1.pdf,107642-1,2014-06-07,Health Center,"Private, Faith Based Organization (FBO)",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
facility_107643-9.pdf,107643-9,2024-09-18,Hospital at Regional Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107645-4.pdf,107645-4,1970-01-01,Dispensary,"Public, LGA : LGA",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107649-6.pdf,107649-6,1970-07-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107650-4.pdf,107650-4,1997-05-02,Maternity Home,"Private, For Profit : Joyce Mkuwa",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
facility_107651-2.pdf,107651-2,2008-04-07,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107652-0.pdf,107652-0,1950-05-30,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107653-8.pdf,107653-8,2007-08-16,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107654-6.pdf,107654-6,2019-04-18,Dispensary,"Private, Faith Based Organization (FBO)",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107655-3.pdf,107655-3,1988-08-03,Dispensary,"Public, LGA : LGA",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
facility_107656-1.pdf,107656-1,1974-01-07,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_107657-9.pdf,107657-9,2004-07-05,Dispensary,"Public, LGA : LGA",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107659-5.pdf,107659-5,1970-01-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
facility_107660-3.pdf,107660-3,1995-07-15,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107661-1.pdf,107661-1,2003-07-04,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107662-9.pdf,107662-9,1976-04-29,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
facility_107663-7.pdf,107663-7,1975-01-07,Regional Referral Hospital,"Public, MoH : MOH",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
facility_107664-5.pdf,107664-5,1994-07-01,Dispensary,"Public, LGA : LGA",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107665-2.pdf,107665-2,1986-01-07,Dispensary,"Public, LGA : LGA",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107666-0.pdf,107666-0,2002-02-14,Hospital at District Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
facility_107667-8.pdf,107667-8,2018-06-20,Hospital at District Level,"Private, Faith Based Organization (FBO)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
